display_name,brand,model,reference_number,reference_key,search_text,market_price_usd,market_price_source,market_price_updated_at,shop_sources,source_count,data_quality,notes,updated_at
Rolex Daytona 116520,Rolex,Daytona,116520,116520,ROLEX DAYTONA 116520 116520 ROLEX DAYTONA 116520 AUTOMATIC STEEL 40 MM FAIR,27872,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,736,high,Manual verified example,2026-09-04
Rolex GMT-Master II 116710BLNR,Rolex,GMT-Master II,116710BLNR,116710BLNR,ROLEX GMT MASTER II 116710BLNR 116710BLNR ROLEX GMT MASTER II 116710BLNR AUTOMATIC STEEL 40 MM VERY GOOD,18258,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,232,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Speedmaster Professional Moonwatch 310.30.42.50.01.002,Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,31030425001002,OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 310 30 42 50 01 002 31030425001002 OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 310 30 42 50 01 002 42 MM,7684,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,230,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Submariner Date 1680,Rolex,Submariner Date,1680,1680,ROLEX SUBMARINER DATE 1680 1680 ROLEX SUBMARINER DATE 1680 AUTOMATIC YELLOW GOLD 40 MM VERY GOOD,24447,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,230,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Daytona 116519,Rolex,Daytona,116519,116519,ROLEX DAYTONA 116519 116519 ROLEX DAYTONA 116519 AUTOMATIC WHITE GOLD 40 MM FAIR,50167,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,226,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 36 16014,Rolex,Datejust 36,16014,16014,ROLEX DATEJUST 36 16014 16014 ROLEX DATEJUST 36 16014 AUTOMATIC STEEL 36 MM VERY GOOD,6054,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,222,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Explorer 124270,Rolex,Explorer,124270,124270,ROLEX EXPLORER 124270 124270 ROLEX EXPLORER 124270 36 MM UNWORN,9282,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,222,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Yacht-Master 40 16622,Rolex,Yacht-Master 40,16622,16622,ROLEX YACHT MASTER 40 16622 16622 ROLEX YACHT MASTER 40 16622 AUTOMATIC STEEL 40 MM VERY GOOD,11080,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,222,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Milgauss 116400,Rolex,Milgauss,116400,116400,ROLEX MILGAUSS 116400 116400 ROLEX MILGAUSS 116400 40 MM VERY GOOD,11060,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,219,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Daytona 116519LN,Rolex,Daytona,116519LN,116519LN,ROLEX DAYTONA 116519LN 116519LN ROLEX DAYTONA 116519LN AUTOMATIC WHITE GOLD 40 MM VERY GOOD,46999,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,211,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex GMT-Master II 126715CHNR,Rolex,GMT-Master II,126715CHNR,126715CHNR,ROLEX GMT MASTER II 126715CHNR 126715CHNR ROLEX GMT MASTER II 126715CHNR AUTOMATIC ROSE GOLD 40 MM NEW,47210,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,208,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Submariner (No Date) 14060M,Rolex,Submariner (No Date),14060M,14060M,ROLEX SUBMARINER NO DATE 14060M 14060M ROLEX SUBMARINER NO DATE 14060M 40 MM VERY GOOD,11554,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,207,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 31 278271,Rolex,Datejust 31,278271,278271,ROLEX DATEJUST 31 278271 278271 ROLEX DATEJUST 31 278271 AUTOMATIC GOLD STEEL 31 MM NEW,17164,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,203,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Tudor Black Bay Chrono 79360N,Tudor,Black Bay Chrono,79360N,79360N,TUDOR BLACK BAY CHRONO 79360N 79360N TUDOR BLACK BAY CHRONO 79360N 41 MM,5350,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,203,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Day-Date 36 1803,Rolex,Day-Date 36,1803,1803,ROLEX DAY DATE 36 1803 1803 ROLEX DAY DATE 36 1803 36 MM VERY GOOD,15686,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,199,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Speedmaster Professional Moonwatch 310.30.42.50.01.001,Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.001,31030425001001,OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 310 30 42 50 01 001 31030425001001 OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 310 30 42 50 01 001 42 MM,6943,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,194,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 41 126301,Rolex,Datejust 41,126301,126301,ROLEX DATEJUST 41 126301 126301 ROLEX DATEJUST 41 126301 41 MM NEW,17221,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,192,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Yacht-Master 40 126621,Rolex,Yacht-Master 40,126621,126621,ROLEX YACHT MASTER 40 126621 126621 ROLEX YACHT MASTER 40 126621 AUTOMATIC GOLD STEEL 40 MM NEW,18680,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,192,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 41 126303,Rolex,Datejust 41,126303,126303,ROLEX DATEJUST 41 126303 126303 ROLEX DATEJUST 41 126303 41 MM VERY GOOD,16422,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,190,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Submariner Date 126613LN,Rolex,Submariner Date,126613LN,126613LN,ROLEX SUBMARINER DATE 126613LN 126613LN ROLEX SUBMARINER DATE 126613LN AUTOMATIC GOLD STEEL 41 MM UNWORN,18903,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,189,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Daytona 116506,Rolex,Daytona,116506,116506,ROLEX DAYTONA 116506 116506 ROLEX DAYTONA 116506 AUTOMATIC PLATINUM 40 MM NEW,131925,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,185,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 36 1603,Rolex,Datejust 36,1603,1603,ROLEX DATEJUST 36 1603 1603 ROLEX DATEJUST 36 1603 36 MM VERY GOOD,5462,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,184,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Speedmaster Professional Moonwatch 145.022,Omega,Speedmaster Professional Moonwatch,145.022,145022,OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 145 022 145022 OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 145 022 42 MM,6988,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,182,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Yacht-Master II 116680,Rolex,Yacht-Master II,116680,116680,ROLEX YACHT MASTER II 116680 116680 ROLEX YACHT MASTER II 116680 44 MM UNWORN,21151,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,181,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Oyster Perpetual 36 116000,Rolex,Oyster Perpetual 36,116000,116000,ROLEX OYSTER PERPETUAL 36 116000 116000 ROLEX OYSTER PERPETUAL 36 116000 AUTOMATIC STEEL 36 MM VERY GOOD,7683,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,179,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Sky-Dweller 326935,Rolex,Sky-Dweller,326935,326935,ROLEX SKY DWELLER 326935 326935 ROLEX SKY DWELLER 326935 42 MM VERY GOOD,57899,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,177,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Patek Philippe Nautilus 5712/1A-001,Patek Philippe,Nautilus,5712/1A-001,57121A001,PATEK PHILIPPE NAUTILUS 5712 1A 001 57121A001 PATEK PHILIPPE NAUTILUS 5712 1A 001 40 MM,132117,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,173,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Submariner (No Date) 14060,Rolex,Submariner (No Date),14060,14060,ROLEX SUBMARINER NO DATE 14060 14060 ROLEX SUBMARINER NO DATE 14060 AUTOMATIC STEEL 40 MM VERY GOOD,10493,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,173,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Yacht-Master 40 116622,Rolex,Yacht-Master 40,116622,116622,ROLEX YACHT MASTER 40 116622 116622 ROLEX YACHT MASTER 40 116622 40 MM VERY GOOD,14500,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,171,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 36 16030,Rolex,Datejust 36,16030,16030,ROLEX DATEJUST 36 16030 16030 ROLEX DATEJUST 36 16030 36 MM VERY GOOD,6000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,169,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Lady-Datejust 79173,Rolex,Lady-Datejust,79173,79173,ROLEX LADY DATEJUST 79173 79173 ROLEX LADY DATEJUST 79173 AUTOMATIC GOLD STEEL 26 MM FAIR,5334,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,169,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Air King 5500,Rolex,Air King,5500,5500,ROLEX AIR KING 5500 5500 ROLEX AIR KING 5500 34 MM VERY GOOD,4319,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,168,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Explorer 14270,Rolex,Explorer,14270,14270,ROLEX EXPLORER 14270 14270 ROLEX EXPLORER 14270 AUTOMATIC STEEL 39 MM GOOD,6941,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,168,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Lady-Datejust 179173,Rolex,Lady-Datejust,179173,179173,ROLEX LADY DATEJUST 179173 179173 ROLEX LADY DATEJUST 179173 AUTOMATIC GOLD STEEL 26 MM VERY GOOD,7908,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,168,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Lady-Datejust 179174,Rolex,Lady-Datejust,179174,179174,ROLEX LADY DATEJUST 179174 179174 ROLEX LADY DATEJUST 179174 AUTOMATIC STEEL 26 MM VERY GOOD,6592,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,168,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Speedmaster Reduced 3510.50,Omega,Speedmaster Reduced,3510.50,351050,OMEGA SPEEDMASTER REDUCED 3510 50 351050 OMEGA SPEEDMASTER REDUCED 3510 50 STEEL 39 MM,2849,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,166,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Daytona 16523,Rolex,Daytona,16523,16523,ROLEX DAYTONA 16523 16523 ROLEX DAYTONA 16523 40 MM VERY GOOD,22006,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,161,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Seamaster Diver 300 M 210.90.42.20.01.001,Omega,Seamaster Diver 300 M,210.90.42.20.01.001,21090422001001,OMEGA SEAMASTER DIVER 300 M 210 90 42 20 01 001 21090422001001 OMEGA SEAMASTER DIVER 300 M 210 90 42 20 01 001 42 MM,8924,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,160,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Lady-Datejust 279174,Rolex,Lady-Datejust,279174,279174,ROLEX LADY DATEJUST 279174 279174 ROLEX LADY DATEJUST 279174 AUTOMATIC STEEL 28 MM NEW,11466,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,160,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Oyster Perpetual 34 124200,Rolex,Oyster Perpetual 34,124200,124200,ROLEX OYSTER PERPETUAL 34 124200 124200 ROLEX OYSTER PERPETUAL 34 124200 34 MM NEW,7905,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,159,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Submariner Date 116613LB,Rolex,Submariner Date,116613LB,116613LB,ROLEX SUBMARINER DATE 116613LB 116613LB ROLEX SUBMARINER DATE 116613LB 40 MM UNWORN,17126,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,159,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 31 68274,Rolex,Datejust 31,68274,68274,ROLEX DATEJUST 31 68274 68274 ROLEX DATEJUST 31 68274 AUTOMATIC STEEL 31 X 30 MM GOOD,7335,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,157,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex GMT-Master II 126719BLRO,Rolex,GMT-Master II,126719BLRO,126719BLRO,ROLEX GMT MASTER II 126719BLRO 126719BLRO ROLEX GMT MASTER II 126719BLRO AUTOMATIC WHITE GOLD 40 MM NEW,58357,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,148,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Speedmaster Professional Moonwatch 311.30.42.30.01.005,Omega,Speedmaster Professional Moonwatch,311.30.42.30.01.005,31130423001005,OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 311 30 42 30 01 005 31130423001005 OMEGA SPEEDMASTER PROFESSIONAL MOONWATCH 311 30 42 30 01 005 42 MM,5875,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,147,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Day-Date 36 118238,Rolex,Day-Date 36,118238,118238,ROLEX DAY DATE 36 118238 118238 ROLEX DAY DATE 36 118238 AUTOMATIC YELLOW GOLD 36 MM FAIR,28917,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,145,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Air King 126900,Rolex,Air King,126900,126900,ROLEX AIR KING 126900 126900 ROLEX AIR KING 126900 AUTOMATIC STEEL 40 MM UNWORN,10576,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,144,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Sea-Dweller 126603,Rolex,Sea-Dweller,126603,126603,ROLEX SEA DWELLER 126603 126603 ROLEX SEA DWELLER 126603 43 MM UNWORN,19450,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,143,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 31 178274,Rolex,Datejust 31,178274,178274,ROLEX DATEJUST 31 178274 178274 ROLEX DATEJUST 31 178274 31 MM VERY GOOD,9310,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,141,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Seamaster Diver 300 M 210.30.42.20.01.001,Omega,Seamaster Diver 300 M,210.30.42.20.01.001,21030422001001,OMEGA SEAMASTER DIVER 300 M 210 30 42 20 01 001 21030422001001 OMEGA SEAMASTER DIVER 300 M 210 30 42 20 01 001 42 MM,5504,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,140,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Chronomat Evolution A13356,Breitling,Chronomat Evolution,A13356,A13356,BREITLING CHRONOMAT EVOLUTION A13356 A13356 BREITLING CHRONOMAT EVOLUTION A13356 44 X 48 MM,3500,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,139,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Santos WSSA0030,Cartier,Santos,WSSA0030,WSSA0030,CARTIER SANTOS WSSA0030 WSSA0030 CARTIER SANTOS WSSA0030 STEEL 40 MM,7902,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,139,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Speedmaster Reduced 3510.50.00,Omega,Speedmaster Reduced,3510.50.00,35105000,OMEGA SPEEDMASTER REDUCED 3510 50 00 35105000 OMEGA SPEEDMASTER REDUCED 3510 50 00 39 X 45 MM,3194,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,138,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Lady-Datejust 279173,Rolex,Lady-Datejust,279173,279173,ROLEX LADY DATEJUST 279173 279173 ROLEX LADY DATEJUST 279173 AUTOMATIC STEEL 28 MM NEW,14000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,138,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust 31 178240,Rolex,Datejust 31,178240,178240,ROLEX DATEJUST 31 178240 178240 ROLEX DATEJUST 31 178240 AUTOMATIC STEEL 31 MM VERY GOOD,7023,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,137,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Daytona 116528,Rolex,Daytona,116528,116528,ROLEX DAYTONA 116528 116528 ROLEX DAYTONA 116528 AUTOMATIC YELLOW GOLD 40 MM GOOD,50253,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,136,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Omega Seamaster Diver 300 M 210.30.42.20.03.001,Omega,Seamaster Diver 300 M,210.30.42.20.03.001,21030422003001,OMEGA SEAMASTER DIVER 300 M 210 30 42 20 03 001 21030422003001 OMEGA SEAMASTER DIVER 300 M 210 30 42 20 03 001 42 MM,5127,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,135,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Datejust II 116333,Rolex,Datejust II,116333,116333,ROLEX DATEJUST II 116333 116333 ROLEX DATEJUST II 116333 41 MM VERY GOOD,14107,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,135,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Sky-Dweller 326938,Rolex,Sky-Dweller,326938,326938,ROLEX SKY DWELLER 326938 326938 ROLEX SKY DWELLER 326938 42 MM VERY GOOD,50674,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,135,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Lady-Datejust 279171,Rolex,Lady-Datejust,279171,279171,ROLEX LADY DATEJUST 279171 279171 ROLEX LADY DATEJUST 279171 AUTOMATIC GOLD STEEL 28 MM NEW,14375,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,133,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Rolex Yacht-Master 42 226659,Rolex,Yacht-Master 42,226659,226659,ROLEX YACHT MASTER 42 226659 226659 ROLEX YACHT MASTER 42 226659 AUTOMATIC WHITE GOLD 42 MM NEW,33712,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,133,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
